co2,demand,pv
230.3,3.8484,1.197
230.2666667,3.737,1.242
230.2333333,3.761833333,1.313
230.2,3.7925,1.104
230.1666667,3.4155,0.906
230.1333333,1.976666667,0.886
230.1,1.1883,0.7808
230.0666667,1.0941,0.821
230.0333333,1.107333333,0.951
230,1.20195,1.224
230.0333333,1.641,1.453
230.0666667,2.667214286,1.51
230.1,1.09575,1.552
230.1333333,1.1883,1.557
230.1666667,1.124333333,1.558
230.2,1.036875,1.559
230.2333333,1.556666667,1.556
230.2666667,2.217833333,1.543
230.3,1.008666667,1.517
230.3333333,1.289833333,1.553
230.3666667,1.236333333,1.59
230.4,1.299833333,1.593
230.4333333,1.50585,1.589
230.4666667,2.2205,1.588
230.5,1.28715,1.603
230.5333333,1.083,1.632
230.5666667,1.22205,1.672
230.6,1.1787,1.678
230.6333333,1.3633125,1.678
230.6666667,1.2871875,1.679
230.7,1.1493,1.687
230.7333333,1.3708125,1.694
230.7666667,1.25775,1.706
230.8,1.109,1.708
230.8333333,1.2365,1.713
230.8666667,1.2455625,1.75
230.9,1.152,1.769
230.9333333,1.066,1.767
230.9666667,1.1634,1.758
231,0.597,1.761
231,0.75465,1.777
231,0.5514,1.803
231,0.76095,1.825
231,0.6123,1.844
231,0.5435,1.849
231,0.6423,1.856
231,0.66735,1.863
231,0.569142857,1.876
231,0.8565,1.882
231,0.937666667,1.891
231,1.27065,1.902
231,1.002666667,1.912
231,1.03155,1.916
231,1.2205,1.919
231,0.919666667,1.924
231,0.56025,1.949
231,0.5229,1.988
231,0.714,2.007
231,0.8292,2.014
231,0.4701,2.021
231,0.62445,2.024
231,1.0182,2.026
231,0.888333333,2.025
231,0.9156,2.031
231,1.264125,2.042
231,0.976125,2.046
231,0.47805,2.051
231,0.55,2.054
231,0.4923,2.053
231,0.6171,2.061
230.9333333,0.8073,2.069
230.8666667,0.7377,2.073
230.8,0.72495,2.077
230.7333333,0.65,2.08
230.6666667,0.5514,2.091
230.6,0.7734,2.094
230.5333333,1.0293,2.098
230.4666667,1.0626,2.1
230.4,0.7404,2.105
230.3333333,0.54135,2.113
230.2666667,0.591166667,2.114
230.2,0.41055,2.123
230.1333333,0.40815,2.13
230.0666667,0.4086,2.135
230,0.40545,2.145
229.9333333,0.405333333,2.148
229.8666667,0.321,2.158
229.8,0.3135,2.161
229.7333333,0.312833333,2.165
229.6666667,0.31365,2.17
229.6,0.3141,2.167
229.5333333,0.6117,2.181
229.4666667,0.64485,2.187
229.4,0.645,2.19
229.3333333,0.645,2.195
229.2666667,0.6455,2.201
229.2,0.64515,2.209
229.1333333,0.64365,2.212
229.0666667,0.6462,2.215
229,0.64665,2.22
228.9,0.6465,2.225
228.8,0.54645,2.232
228.7,0.31575,2.239
228.6,0.3174,2.241
228.5,0.31485,2.246
228.4,0.315833333,2.251
228.3,0.31545,2.254
228.2,0.31215,2.26
228.1,0.3111,2.264
228,0.312,2.265
227.9,0.3117,2.262
227.8,0.30975,2.263
227.7,0.3075,2.267
227.6,0.309,2.271
227.5,0.30915,2.28
227.4,0.30855,2.284
227.3,0.3321,2.289
227.2,0.44445,2.294
227.1,0.4275,2.295
227,0.4305,2.294
226.9,0.444,2.296
226.8,0.439833333,2.299
226.7,0.4368,2.304
226.6,0.4335,2.309
226.5,0.4296,2.309
226.4,0.42735,2.309
226.3,0.42615,2.317
226.2,0.42975,2.321
226.1,0.424071429,2.324
226,0.42435,2.326
225.7666667,0.422166667,2.327
225.5333333,0.42045,2.333
225.3,0.42135,2.332
225.0666667,0.418333333,2.336
224.8333333,0.4176,2.338
224.6,0.4164,2.338
224.3666667,0.4155,2.337
224.1333333,0.414166667,2.34
223.9,0.41625,2.337
223.6666667,0.4173,2.338
223.4333333,0.4158,2.339
223.2,0.4149,2.342
222.9666667,0.41505,2.348
222.7333333,0.4161,2.353
222.5,0.416,2.355
222.2666667,0.41625,2.357
222.0333333,0.5664,2.357
221.8,0.83535,2.356
221.5666667,2.00625,2.36
221.3333333,3.216375,2.359
221.1,3.228666667,2.364
220.8666667,3.2268,2.36
220.6333333,3.221666667,2.359
220.4,0.91125,2.366
220.1666667,0.7644,2.367
219.9333333,0.60975,2.37
219.7,0.47295,2.376
219.4666667,0.473,2.381
219.2333333,0.47295,2.372
219,0.5739,2.376
218.9,0.57585,2.381
218.8,0.5907,2.387
218.7,0.65955,2.389
218.6,1.01445,2.398
218.5,1.10745,2.406
218.4,1.0473,2.408
218.3,0.782666667,2.408
218.2,0.7122,2.411
218.1,0.68415,2.413
218,0.98175,2.414
217.9,1.0587,2.42
217.8,0.8994,2.417
217.7,0.7164,2.422
217.6,0.62775,2.425
217.5,0.823666667,2.429
217.4,1.0242,2.433
217.3,0.8401875,2.445
217.2,1.6596,2.443
217.1,2.819833333,2.438
217,2.420666667,2.441
216.9,1.785666667,2.438
216.8,0.8886,2.443
216.7,0.68445,2.416
216.6,0.62175,2.415
216.5,0.49695,2.415
216.4,0.42495,2.414
216.3,0.424,2.402
216.2,0.4239,2.435
216.1,0.4221,2.439
216,0.4218,2.448
215.9333333,0.42165,2.448
215.8666667,0.42015,2.451
215.8,0.47415,2.462
215.7333333,0.507,2.467
215.6666667,0.51,2.382
215.6,0.53235,2.457
215.5333333,0.5646,2.457
215.4666667,0.57105,2.432
215.4,0.56745,2.444
215.3333333,0.56685,2.421
215.2666667,0.5583,2.376
215.2,0.54075,2.376
215.1333333,0.5208,2.37
215.0666667,0.506833333,2.338
215,0.4983,2.365
214.9333333,0.50505,2.289
214.8666667,0.50475,2.282
214.8,0.5052,2.269
214.7333333,0.49755,2.265
214.6666667,0.49515,2.263
214.6,0.495833333,2.26
214.5333333,0.4941,2.23
214.4666667,0.4824,2.259
214.4,0.48315,2.259
214.3333333,0.48105,2.255
214.2666667,0.5559,2.257
214.2,0.59685,2.255
214.1333333,0.5913,2.262
214.0666667,0.62475,2.264
214,0.623333333,2.286
214,0.6145,2.268
214,0.6020625,2.323
214,0.61635,2.339
214,0.62475,2.266
214,0.603333333,2.231
214,0.5934,2.249
214,0.5985,2.237
214,0.62325,2.272
214,0.61185,2.254
214,0.59535,2.27
214,0.59385,2.32
214,0.62565,2.326
214,0.61455,2.353
214,0.63105,2.343
214,0.7551,2.339
214,2.592666667,2.287
214,2.52,2.286
214,2.276166667,2.325
214,0.7008,2.318
214,0.7044,2.289
214,0.69915,2.286
214,0.698833333,2.269
214,0.694166667,2.314
214,0.70425,2.296
214,0.7266,2.306
214,0.74805,2.237
214,0.7695,2.293
214,0.789833333,2.281
214,0.87525,2.278
214,0.78945,2.287
213.9333333,0.7782,2.295
213.8666667,0.77505,2.287
213.8,0.789,2.304
213.7333333,0.78195,2.279
213.6666667,0.758,2.286
213.6,0.73935,2.275
213.5333333,0.7428,2.309
213.4666667,0.73335,2.242
213.4,0.7362,2.243
213.3333333,0.7335,2.229
213.2666667,0.7509,2.253
213.2,0.77295,2.246
213.1333333,0.75495,2.276
213.0666667,0.73695,2.291
213,0.7356,2.295
212.9333333,0.746666667,2.309
212.8666667,0.7542,2.277
212.8,0.774,2.252
212.7333333,0.75465,2.284
212.6666667,0.7419,2.305
212.6,0.74595,2.301
212.5333333,0.7491,2.234
212.4666667,0.7569,2.221
212.4,0.76335,2.213
212.3333333,0.695,2.259
212.2666667,0.546,2.236
212.2,0.5658,2.23
212.1333333,0.60495,2.242
212.0666667,0.63495,2.28
212,0.63075,2.283
211.9,0.599166667,2.274
211.8,0.59535,2.26
211.7,0.5853,2.239
211.6,0.52095,2.234
211.5,0.4893,2.214
211.4,0.4746,2.238
211.3,0.46875,2.256
211.2,0.4599,2.233
211.1,0.4578,2.229
211,0.4563,2.232
210.9,0.41415,2.241
210.8,0.408666667,2.238
210.7,0.40875,2.219
210.6,0.4005,2.21
210.5,0.47505,2.174
210.4,0.47385,2.173
210.3,0.4734,2.147
210.2,0.47355,2.159
210.1,0.470333333,2.135
210,0.474,2.131
209.9,0.4734,2.146
209.8,0.46965,2.165
209.7,0.46845,2.163
209.6,0.46575,2.147
209.5,0.41145,2.157
209.4,0.37725,2.154
209.3,0.37635,2.148
209.2,0.37395,2.145
209.1,0.3744,2.138
209,0.374,2.137
208.9,0.375,2.127
208.8,0.37515,2.123
208.7,0.3759,2.109
208.6,0.37455,2.102
208.5,0.438,2.097
208.4,0.47475,2.088
208.3,0.4707,2.083
208.2,0.4773,2.076
208.1,0.478,2.075
208,0.48045,2.071
207.9,0.48405,2.066
207.8,0.47955,2.062
207.7,0.47835,2.057
207.6,0.474,2.048
207.5,0.475166667,2.04
207.4,0.47595,2.032
207.3,0.47685,2.029
207.2,0.4761,2.016
207.1,0.4761,2.008
207,0.47655,2.003
206.9,0.47745,2.003
206.8,0.47655,1.998
206.7,0.4752,1.994
206.6,0.477,1.994
206.5,0.478666667,1.983
206.4,0.4794,1.974
206.3,0.48075,1.966
206.2,0.4794,1.961
206.1,0.4791,1.955
206,0.4818,1.95
206.0333333,0.58065,1.942
206.0666667,0.588166667,1.931
206.1,0.5055,1.921
206.1333333,0.51045,1.914
206.1666667,0.50415,1.906
206.2,0.5052,1.898
206.2333333,0.5094,1.896
206.2666667,0.51255,1.888
206.3,1.93935,1.879
206.3333333,4.061333333,1.878
206.3666667,4.035166667,1.869
206.4,3.32865,1.862
206.4333333,0.5049,1.856
206.4666667,0.505666667,1.847
206.5,0.38115,1.836
206.5333333,0.38025,1.828
206.5666667,0.381833333,1.816
206.6,0.381,1.813
206.6333333,0.38115,1.802
206.6666667,0.38145,1.792
206.7,0.3798,1.787
206.7333333,0.3795,1.781
206.7666667,0.3819,1.777
206.8,0.381,1.766
206.8333333,0.380666667,1.76
206.8666667,0.38055,1.758
206.9,0.38025,1.748
206.9333333,0.37965,1.737
206.9666667,0.37875,1.728
207,0.3795,1.721
207,0.3786,1.715
207,0.38025,1.708
207,0.38055,1.7
207,0.37935,1.69
207,0.48195,1.68
207,0.47835,1.667
207,0.47715,1.657
207,0.47565,1.626
207,0.476166667,1.587
207,0.47625,1.56
207,0.4746,1.568
207,0.47445,1.554
207,0.474,1.538
207,0.4716,1.523
207,0.4725,1.506
207,0.38925,1.491
207,0.3805,1.478
207,0.37965,1.46
207,0.37815,1.445
207,0.380333333,1.43
207,0.37905,1.423
207,0.37785,1.414
207,0.37875,1.404
207,0.38025,1.397
207,0.378666667,1.388
207,0.38055,1.376
207,0.37935,1.368
207,0.3801,1.358
207,0.3783,1.351
207,0.38025,1.34
206.9666667,0.39165,1.327
206.9333333,0.4326,1.267
206.9,0.434666667,1.238
206.8666667,0.4332,1.147
206.8333333,0.4332,1.137
206.8,0.4311,1.083
206.7666667,0.429,1.033
206.7333333,0.4302,0.92
206.7,0.4296,0.879
206.6666667,0.43095,0.7694
206.6333333,0.4305,0.6707
206.6,0.41895,0.646
206.5666667,0.3747,0.6732
206.5333333,0.37725,0.7138
206.5,0.37515,0.723
206.4666667,0.3771,0.7179
206.4333333,0.37665,0.7102
206.4,0.401,0.7021
206.3666667,0.481666667,0.6957
206.3333333,0.47475,0.6638
206.3,0.47535,0.642
206.2666667,0.47775,0.6025
206.2333333,0.48255,0.5661
206.2,0.48195,0.553
206.1666667,0.5268,0.5219
206.1333333,0.62475,0.4791
206.1,0.6215,0.4454
206.0666667,0.6033,0.3672
206.0333333,0.4785,0.3113
206,0.6228,0.1919
206.1666667,0.5253,0.1573
206.3333333,0.5094,0.1516
206.5,0.5124,0.1475
206.6666667,0.5118,0.1473
206.8333333,0.5125,0.1545
207,0.51285,0.1542
207.1666667,0.5124,0.1588
207.3333333,0.5112,0.1629
207.5,0.5127,0.1682
207.6666667,0.5109,0.1687
207.8333333,0.51345,0.1502
208,0.513,0.096
208.1666667,0.710833333,0.1612
208.3333333,0.8361,0.1674
208.5,0.8385,0.1707
208.6666667,0.83685,0.1813
208.8333333,0.83415,0.1838
209,0.83535,0.1606
209.1666667,0.7995,0.1815
209.3333333,0.72855,0.149
209.5,0.68865,0.1704
209.6666667,0.6888,0.1811
209.8333333,0.7296,0.169
210,0.725333333,0.166
210.1666667,0.7116,0.1514
210.3333333,0.7101,0.1486
210.5,0.71175,0.1429
210.6666667,0.71235,0.1344
210.8333333,0.70725,0.1273
211,0.7155,0.123
211,0.70185,0.1185
211,0.698333333,0.1089
211,0.6879,0.103
211,0.70365,0.0982
211,0.7134,0.0911
211,0.7098,0.0863
211,0.71295,0.0824
211,0.93675,0.0802
211,4.297333333,0.07964
211,4.545833333,0.07985
211,3.20115,0.07774
211,0.98685,0.07608
211,1.02,0.07508
211,1.0269,0.0742
211,1.0248,0.07337
211,1.0188,0.07434
211,1.007666667,0.07396
211,1.00635,0.07207
211,1.0056,0.06992
211,0.99345,0.06927
211,0.932166667,0.06759
211,0.9273,0.0664
211,0.93345,0.06611
211,0.9291,0.06514
211,0.9405,0.06419
211,0.9504,0.06352
211,0.9597,0.06328
211,0.96105,0.06284
211,0.9455625,0.06115
211,0.94605,0.05997
210.8666667,0.95685,0.05853
210.7333333,0.95055,0.0561
210.6,1.04295,0.05546
210.4666667,1.0578,0.05391
210.3333333,1.07025,0.05273
210.2,1.07085,0.05244
210.0666667,1.080166667,0.05081
209.9333333,1.0881,0.04931
209.8,1.07385,0.04934
209.6666667,1.06965,0.04902
209.5333333,1.042333333,0.04752
209.4,1.0386,0.04701
209.2666667,1.04025,0.04609
209.1333333,1.040166667,0.04568
209,1.0365,0.04429
208.8666667,1.005666667,0.04319
208.7333333,0.9963,0.04356
208.6,0.97635,0.04292
208.4666667,0.961,0.0411
208.3333333,1.01415,0.03953
208.2,1.053666667,0.03904
208.0666667,1.05045,0.03644
207.9333333,1.07565,0.03565
207.8,1.07145,0.03408
207.6666667,1.05765,0.03296
207.5333333,1.056833333,0.03259
207.4,1.05885,0.03179
207.2666667,1.06545,0.03024
207.1333333,1.072,0.02902
207,1.0668,0.02733
207.0333333,1.058166667,0.02694
207.0666667,1.05285,0.02488
207.1,1.0563,0.02489
207.1333333,1.0569,0.0249
207.1666667,1.05585,0.02489
207.2,1.040166667,0.02338
207.2333333,1.01115,0.02075
207.2666667,1.01145,0.01626
207.3,1.0053,0.01233
207.3333333,0.952166667,0.01201
207.3666667,0.94185,0.01175
207.4,0.8118,0.01152
207.4333333,0.728666667,0.01133
207.4666667,0.671,0.01141
207.5,0.64815,0.01103
207.5333333,0.5613,0.01098
207.5666667,0.5577,0.01076
207.6,0.55815,0.01134
207.6333333,0.56055,0.01226
207.6666667,0.554833333,0.01183
207.7,0.5223,0.01129
207.7333333,0.5226,0.01025
207.7666667,0.525666667,0.00959
207.8,0.5208,0.00915
207.8333333,0.5226,0.0081
207.8666667,0.5211,0.007747
207.9,0.52005,0.007607
207.9333333,0.52125,0.006442
207.9666667,0.5199,0.006496
208,0.52185,0.005322
208.0333333,0.520666667,0.004338
208.0666667,0.520166667,0.003637
208.1,0.52065,0.001265
208.1333333,0.5193,4.20E-05
208.1666667,0.5205,3.80E-05
208.2,0.51945,3.30E-05
208.2333333,1.731833333,2.40E-05
208.2666667,1.87305,1.70E-05
208.3,0.5454,1.30E-05
208.3333333,0.5202,1.00E-05
208.3666667,0.5202,8.00E-06
208.4,0.51855,6.00E-06
208.4333333,0.51975,5.00E-06
208.4666667,0.522166667,4.00E-06
208.5,0.52035,4.00E-06
208.5333333,0.5169,3.00E-06
208.5666667,0.51825,2.00E-06
208.6,0.57375,2.00E-06
208.6333333,0.62235,2.00E-06
208.6666667,0.6165,1.00E-06
208.7,0.618,1.00E-06
208.7333333,0.61905,1.00E-06
208.7666667,0.616,1.00E-06
208.8,0.70305,1.00E-06
208.8333333,0.67305,0
208.8666667,0.62355,0
208.9,0.6294,0
208.9333333,0.615,0
208.9666667,0.6105,0
209,0.5556,0
209.0666667,0.5565,0
209.1333333,0.5625,0
209.2,0.58935,0
209.2666667,0.732,0
209.3333333,0.72645,0
209.4,0.74415,0
209.4666667,0.76155,0
209.5333333,0.765,0
209.6,0.74775,0
209.6666667,0.7584,0
209.7333333,0.7611,0
209.8,0.75885,0
209.8666667,0.76185,0
209.9333333,0.7557,0
210,0.7689,0
210.0666667,0.875333333,0
210.1333333,0.8652,0
210.2,0.86475,0
210.2666667,0.8736,0
210.3333333,0.87435,0
210.4,0.8769,0
210.4666667,0.88485,0
210.5333333,0.87075,0
210.6,0.8673,0
210.6666667,0.870333333,0
210.7333333,0.86925,0
210.8,0.8691,0
210.8666667,0.92955,0
210.9333333,0.91905,0
211,0.8709,0
211.1,0.8622,0
211.2,0.8694,0
211.3,0.8685,0
211.4,0.87705,0
211.5,0.86625,0
211.6,0.85965,0
211.7,0.86445,0
211.8,0.86895,0
211.9,1.990285714,0
212,4.7041875,0
212.1,2.842125,0
212.2,0.85425,0
212.3,0.861833333,0
212.4,0.84525,0
212.5,0.8502,0
212.6,0.771666667,0
212.7,0.73875,0
212.8,0.7452,0
212.9,0.79965,0
213,1.596,0
213.1,0.88695,0
213.2,0.884333333,0
213.3,0.9579,0
213.4,0.96915,0
213.5,0.93465,0
213.6,0.9627,0
213.7,0.9855,0
213.8,0.867,0
213.9,0.7797,0
214,0.752333333,0
214.1333333,0.71415,0
214.2666667,0.7332,0
214.4,0.7089,0
214.5333333,0.69105,0
214.6666667,0.6915,0
214.8,0.681,0
214.9333333,0.67815,0
215.0666667,0.685166667,0
215.2,0.6831,0
215.3333333,0.6804,0
215.4666667,0.690166667,0
215.6,0.71085,0
215.7333333,0.6981,0
215.8666667,0.81765,0
216,0.8028,0
216.1333333,0.79845,0
216.2666667,0.823833333,0
216.4,0.81375,0
216.5333333,0.78435,0
216.6666667,0.7794,0
216.8,0.75465,0
216.9333333,0.7206,0
217.0666667,0.707,0
217.2,0.71895,0
217.3333333,0.73275,0
217.4666667,0.7356,0
217.6,0.7428,0
217.7333333,0.7302,0
217.8666667,0.71895,0
218,0.7195,0
218,0.710166667,0
218,0.7062,0
218,0.7068,0
218,0.7644,0
218,0.8718,0
218,0.75315,0
218,0.7308,0
218,0.731666667,0
218,0.7323,0
218,0.71625,0
218,0.7149,0
218,0.73995,0
218,0.72015,0
218,0.71955,0
218,0.73065,0
218,0.7255,0
218,0.7209,0
218,0.7263,0
218,0.73335,0
218,0.7359,0
218,0.7278,0
218,0.6462,0
218,0.618666667,0
218,0.613666667,0
218,0.6099,0
218,0.60945,0
218,0.61125,0
218,0.60645,0
218,0.6036,0
218,0.6066,0
217.9333333,0.60675,0
217.8666667,0.633833333,0
217.8,0.6084,0
217.7333333,0.6057,0
217.6666667,0.59985,0
217.6,0.61695,0
217.5333333,0.62325,0
217.4666667,0.61935,0
217.4,0.5982,0
217.3333333,0.594833333,0
217.2666667,0.5946,0
217.2,0.61245,0
217.1333333,0.60945,0
217.0666667,0.6051,0
217,0.6063,0
216.9333333,0.61875,0
216.8666667,0.61485,0
216.8,0.595666667,0
216.7333333,0.6108,0
216.6666667,0.6129,0
216.6,0.60375,0
216.5333333,0.60675,0
216.4666667,0.7173,0
216.4,0.7125,0
216.3333333,0.71895,0
216.2666667,0.7278,0
216.2,0.7155,0
216.1333333,0.7266,0
216.0666667,0.7161,0
216,0.70215,0
216.3333333,0.700666667,0
216.6666667,0.72075,0
217,0.72555,0
217.3333333,0.62115,0
217.6666667,0.61365,0
218,0.599833333,0
218.3333333,0.60945,0
218.6666667,0.6123,0
219,0.60735,0
219.3333333,0.59445,0
219.6666667,0.5985,0
220,0.59655,0
220.3333333,0.59715,0
220.6666667,0.597833333,0
221,0.5937,0
221.3333333,0.597,0
221.6666667,0.598,0
222,0.5967,0
222.3333333,0.6039,0
222.6666667,0.6085,0
223,0.6033,0
223.3333333,0.6006,0
223.6666667,0.6057,0
224,0.6135,0
224.3333333,0.60975,0
224.6666667,0.618,0
225,0.627666667,0
225.3333333,0.6027,0
225.6666667,0.6075,0
226,0.6267,0
226.1333333,0.62415,0
226.2666667,0.62775,0
226.4,0.60945,0
226.5333333,0.612,0
226.6666667,0.6255,0
226.8,0.6189,0
226.9333333,0.6336,0
227.0666667,0.7461,0
227.2,0.7173,0
227.3333333,0.71925,0
227.4666667,0.7224,0
227.6,0.7225,0
227.7333333,0.720333333,0
227.8666667,0.72525,0
228,0.7287,0
228.1333333,0.7188,0
228.2666667,0.7152,0
228.4,0.71265,0
228.5333333,0.543833333,0
228.6666667,0.44115,0
228.8,0.5622,0
228.9333333,0.540666667,0
229.0666667,0.55605,0
229.2,0.56115,0
229.3333333,0.548,0
229.4666667,0.52455,0
229.6,0.52095,0
229.7333333,0.53475,0
229.8666667,0.5379,0
230,0.53865,0
229.3666667,0.53925,0
228.7333333,0.5415,0
228.1,0.544333333,0
227.4666667,0.39015,0
226.8333333,0.54585,0
226.2,0.555,0
225.5666667,0.55275,0
224.9333333,0.51885,0
224.3,0.443,0
223.6666667,0.4455,0
223.0333333,0.4485,0
222.4,0.45525,0
221.7666667,0.4542,0
221.1333333,0.45525,0
220.5,0.4524,0
219.8666667,0.4101,0
219.2333333,0.39555,0
218.6,0.394,0
217.9666667,0.3921,0
217.3333333,0.3285,0
216.7,0.2652,0
216.0666667,1.05435,0
215.4333333,3.796,0
214.8,3.801,0
214.1666667,3.7779,0
213.5333333,3.784833333,0
212.9,3.787666667,0
212.2666667,3.79185,0
211.6333333,3.795,0
211,3.7887,0
210.4333333,3.809,0
209.8666667,3.8025,0
209.3,0.38925,0
208.7333333,0.38895,0
208.1666667,0.39015,0
207.6,0.38625,0
207.0333333,0.3876,0
206.4666667,0.387166667,0
205.9,0.3861,0
205.3333333,0.38655,0
204.7666667,0.387,0
204.2,0.38565,0
203.6333333,0.3849,0
203.0666667,0.3828,0
202.5,0.382666667,0
201.9333333,0.3813,0
201.3666667,0.3807,0
200.8,0.3819,0
200.2333333,0.381,0
199.6666667,0.38235,0
199.1,0.38145,0
198.5333333,0.3963,0
197.9666667,0.5016,0
197.4,0.584,0
196.8333333,0.58965,0
196.2666667,0.59235,0
195.7,0.618,0
195.1333333,0.6402,0
194.5666667,0.6333,0
194,0.60585,0
194,0.569333333,0
194,0.544833333,0
194,0.4917,0
194,0.4143,0
194,0.37935,0
194,0.3774,0
194,0.3786,0
194,0.37725,0
194,0.37725,0
194,0.3786,0
194,0.3777,0
194,0.38175,0
194,0.2727,0
194,0.30435,0
194,0.3795,0
194,0.3786,0
194,0.3789,0
194,0.379166667,0
194,0.3786,0
194,0.37785,0
194,0.378,0
194,0.3798,0
194,0.377166667,0
194,0.41475,0
194,0.3387,0
194,3.112333333,0
194,3.877666667,0
194,3.90975,0
194,3.889166667,0
194,3.9035,0
194.0666667,3.8712,0
194.1333333,3.882166667,0
194.2,3.910333333,0
194.2666667,3.89475,0
194.3333333,3.4689375,0
194.4,3.87225,0
194.4666667,3.865333333,0
194.5333333,3.878833333,0
194.6,3.88155,0
194.6666667,3.865833333,0
194.7333333,3.398142857,0
194.8,0.37275,0
194.8666667,0.3378,0
194.9333333,0.3516,0
195,0.327,0
195.0666667,0.33045,0
195.1333333,0.32985,0
195.2,0.33,0
195.2666667,0.3275,0
195.3333333,0.32925,0
195.4,0.3243,0
195.4666667,0.2829,0
195.5333333,0.243,0
195.6,0.24285,0
195.6666667,0.2421,0
195.7333333,0.2424375,0
195.8,0.24345,0
195.8666667,0.24195,0
195.9333333,0.24465,0
196,0.243833333,0
196.2,0.24405,0
196.4,0.24495,0
196.6,0.24435,0
196.8,0.2445,0
197,0.24585,0
197.2,0.24585,0
197.4,0.24495,0
197.6,0.246,0
197.8,0.24465,0
198,0.2448,0
198.2,0.2450625,0
198.4,0.245833333,0
198.6,0.2436,0
198.8,0.2451,0
199,0.244166667,0
199.2,0.24435,0
199.4,0.24645,0
199.6,0.246,0
199.8,0.248,0
200,0.24615,0
200.2,0.24465,0
200.4,0.24525,0
200.6,0.246,0
200.8,0.243833333,0
201,0.24615,0
201.2,0.244333333,0
201.4,0.2451,0
201.6,0.2454,0
201.8,0.2454,0
202,0.2475,0
202.3666667,0.2865,0
202.7333333,0.33075,0
203.1,0.32745,0
203.4666667,0.326333333,0
203.8333333,0.3258,0
204.2,0.32235,0
204.5666667,0.32175,0
204.9333333,0.3204,0
205.3,0.318,0
205.6666667,0.31815,0
206.0333333,0.3186,0
206.4,0.2515,0
206.7666667,0.24225,0
207.1333333,0.243,0
207.5,0.24225,0
207.8666667,0.24225,0
208.2333333,0.24315,0
208.6,0.24255,0
208.9666667,0.2433,0
209.3333333,0.24345,0
209.7,0.24225,0
210.0666667,0.243,0
210.4333333,0.24315,0
210.8,0.24195,0
211.1666667,0.2427,0
211.5333333,0.2424,0
211.9,0.24165,0
212.2666667,0.24105,0
212.6333333,0.241333333,0
213,0.516166667,0
213.3333333,0.55185,0
213.6666667,0.55125,0
214,0.55215,0
214.3333333,0.552,0
214.6666667,0.551166667,0
215,0.55065,0
215.3333333,0.55125,0
215.6666667,0.5511,0
216,0.55095,0
216.3333333,0.3348,0
216.6666667,0.24105,0
217,0.241666667,0
217.3333333,0.24105,0
217.6666667,0.2427,0
218,0.2418,0
218.3333333,0.24135,0
218.6666667,0.2418,0
219,0.24165,0
219.3333333,0.241166667,0
219.6666667,0.240166667,0
220,0.24105,0
220.3333333,0.24045,0
220.6666667,0.2403,0
221,0.24105,0
221.3333333,0.34515,0
221.6666667,0.31785,0
222,0.318,0
222.3333333,0.32205,0
222.6666667,0.3235,0
223,0.32775,0
223,0.3264,0
223,0.34425,0
223,0.32625,0
223,0.326,0
223,0.3249,0
223,0.3246,0
223,0.3228,0
223,0.32415,0
223,0.3243,0
223,0.3243,0
223,0.3252,0
223,0.325333333,0
223,0.3264,0
223,0.3267,0
223,0.32505,0
223,0.32445,0
223,0.32505,0
223,0.3276,0
223,0.3255,0
223,0.326,0
223,0.32835,0
223,0.33285,0
223,0.33915,0
223,0.3399,0
223,0.34005,0
223,0.3357,0
223,0.3348,0
223,0.334833333,0
223,0.33285,0
223,0.33135,0
223.0666667,0.3291,0
223.1333333,0.32745,0
223.2,0.32655,0
223.2666667,0.3245,0
223.3333333,0.32445,0
223.4,0.32235,0
223.4666667,0.3235,0
223.5333333,0.32235,0
223.6,0.32295,0
223.6666667,0.32055,0
223.7333333,0.32085,0
223.8,0.31995,0
223.8666667,0.3185,0
223.9333333,0.3183,-4.00E-06
224,0.31845,0
224.0666667,0.31755,0
224.1333333,0.27675,0
224.2,0.24555,0
224.2666667,0.24435,0
224.3333333,0.2451,0
224.4,0.24495,0
224.4666667,0.24405,0
224.5333333,0.244333333,0
224.6,0.2442,0
224.6666667,0.2448,0
224.7333333,0.2442,0
224.8,0.24405,0
224.8666667,0.243,0
224.9333333,0.2436,0
225,0.2457,0
225.0666667,0.2451,0
225.1333333,0.245,0
225.2,0.24525,0
225.2666667,0.24495,0
225.3333333,0.245166667,0
225.4,0.2436,0
225.4666667,0.24285,0
225.5333333,0.24375,0
225.6,0.24345,0
225.6666667,0.24465,0
225.7333333,0.2445,0
225.8,0.24435,0
225.8666667,0.2448,0
225.9333333,0.2448,0
226,0.24495,0
226.0666667,0.24495,0
226.1333333,0.2445,0
226.2,0.24525,0
226.2666667,0.2454,0
226.3333333,0.244333333,0
226.4,0.24465,0
226.4666667,0.2439,0
226.5333333,0.2451,0
226.6,0.2454,0
226.6666667,0.2451,0
226.7333333,0.24465,0
226.8,0.2442,0
226.8666667,0.2451,0
226.9333333,0.244333333,0
227,0.245833333,0
227.1,0.24525,0
227.2,0.24465,0
227.3,0.2454,0
227.4,0.24465,0
227.5,0.2442,0
227.6,0.24585,0
227.7,0.26685,0
227.8,0.3327,0
227.9,0.327,0
228,0.3285,0
228.1,0.32655,0
228.2,0.3258,0
228.3,0.32385,0
228.4,0.32445,0
228.5,0.321666667,0
228.6,0.321333333,0
228.7,0.32205,0
228.8,0.321,0
228.9,0.3264,0
229,0.334333333,0
